order_id,order_date,customer_id,product_id,quantity,customer_name,email,phone_number,address_line_1,city,country,postcode,loyalty_card,PhoneNumberValid,coffee_type,roast_type,size,unit_price,price_per_100g,profit,day,month_name,year
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,etrippmt@wp.com,+1 (602) 971-9708,4 4th Pass,Mesa,US,85205,No,True,Rob,D,0.5,5.37,1.074,0.3222,Monday,November,2020
NOK-50349-551,2021-03-03,09595-95726-OV,R-D-0.5,3,Eddi Sedgebeer,esedgebeer89@oaic.gov.au,+1 (305) 898-4252,9715 Shopko Hill,Miami Beach,US,33141,Yes,True,Rob,D,0.5,5.37,1.074,0.3222,Wednesday,March,2021
NOM-56457-507,2020-10-14,40214-03678-GU,E-M-1,6,Hazel Saill,hsaillip@odnoklassniki.ru,+1 (913) 968-8024,3186 Bay Lane,Kansas City,US,66160,Yes,True,Exc,M,1.0,13.75,1.375,1.5125,Wednesday,October,2020
NOP-21394-646,2021-05-23,16982-35708-BZ,E-L-0.5,6,Nealson Cuttler,ncuttler5g@parallels.com,No phone number,1 Melvin Circle,Washington,US,20535,No,False,Exc,L,0.5,8.91,1.782,0.9801,Sunday,May,2021
NOP-21394-646,2021-05-23,16982-35708-BZ,E-M-1,3,Nealson Cuttler,ncuttler5g@parallels.com,No phone number,1 Melvin Circle,Washington,US,20535,No,False,Exc,M,1.0,13.75,1.375,1.5125,Sunday,May,2021
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,5,Nealson Cuttler,ncuttler5g@parallels.com,No phone number,1 Melvin Circle,Washington,US,20535,No,False,Lib,D,2.5,29.785,1.1914,3.87205,Sunday,May,2021
NOP-21394-646,2021-05-23,16982-35708-BZ,L-L-0.5,4,Nealson Cuttler,ncuttler5g@parallels.com,No phone number,1 Melvin Circle,Washington,US,20535,No,False,Lib,L,0.5,9.51,1.902,1.2363,Sunday,May,2021
NOY-99738-977,2019-09-29,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,No email,+44 (572) 727-1868,0 Mayfield Avenue,Newton,UK,IV1,Yes,True,Rob,L,2.5,27.485,1.0994,1.6491,Sunday,September,2019
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,No phone number,478 Harper Junction,Huntsville,US,35895,Yes,False,Lib,D,0.5,7.77,1.554,1.0101,Friday,March,2021
NQZ-82067-394,2022-03-25,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,avairowiv@studiopress.com,+44 (236) 517-2586,73486 Cardinal Terrace,Thorpe,UK,BD23,No,True,Rob,L,2.5,27.485,1.0994,1.6491,Friday,March,2022
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,+1 (954) 981-8804,9522 Oak Valley Way,Fort Lauderdale,US,33330,Yes,True,Ara,M,0.2,3.375,1.6875,0.30375,Monday,September,2021
NTJ-88319-746,2021-08-03,90882-88130-KQ,L-L-0.5,3,Zachary Tramel,ztramelod@netlog.com,+1 (862) 925-5943,28834 Wayridge Lane,Newark,US,7195,No,True,Lib,L,0.5,9.51,1.902,1.2363,Tuesday,August,2021
NUN-48214-216,2020-07-29,06953-94794-FB,A-M-0.5,4,Isahella Hagland,No email,+1 (260) 613-2279,07 Roxbury Street,Fort Wayne,US,46862,No,True,Ara,M,0.5,6.75,1.35,0.6075,Wednesday,July,2020
NUO-20013-488,2020-12-04,03090-88267-BQ,A-D-0.2,6,Avrit Davidowsky,adavidowskyl@netvibes.com,+1 (616) 481-9962,9 Warrior Junction,Grand Rapids,US,49560,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Friday,December,2020
NUU-03893-975,2020-01-17,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,vshoebothamkv@redcross.org,+1 (212) 998-0802,93569 Hintze Way,Brooklyn,US,11254,No,True,Lib,L,0.5,9.51,1.902,1.2363,Friday,January,2020
NVN-66443-451,2021-08-20,98921-82417-GN,R-D-1,2,Alric Darth,adarthbt@t.co,+1 (907) 557-6903,86 Pawling Court,Anchorage,US,99507,No,True,Rob,D,1.0,8.95,0.895,0.537,Friday,August,2021
NWQ-70061-912,2019-09-05,61021-27840-ZN,R-M-0.5,1,Rodger Raven,rraven9@ed.gov,+1 (213) 263-0288,1 Reinke Avenue,Los Angeles,US,90065,No,True,Rob,M,0.5,5.97,1.194,0.3582,Thursday,September,2019
NWT-78222-575,2019-12-31,75986-98864-EZ,A-D-0.2,1,Tiffany Scardafield,No email,+353 (232) 652-5145,69737 Hanover Center,Portarlington,IR,R21,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Tuesday,December,2019
NXF-15738-707,2020-01-26,28699-16256-XV,R-D-0.5,2,Javier Causnett,No email,+1 (301) 396-9701,511 Rowland Alley,Silver Spring,US,20910,No,True,Rob,D,0.5,5.37,1.074,0.3222,Sunday,January,2020
NXM-89323-646,2019-03-22,28158-93383-CK,E-D-1,1,Kameko Philbrick,kphilbrickpu@cdc.gov,No phone number,987 Westridge Terrace,Washington,US,20067,Yes,False,Exc,D,1.0,12.15,1.215,1.3365,Friday,March,2019
NXV-05302-067,2019-04-22,25754-33191-ZI,L-M-2.5,4,Mar McIver,No email,+1 (571) 479-3812,6 Carberry Pass,Richmond,US,23277,No,True,Lib,M,2.5,33.465,1.3386,4.35045,Monday,April,2019
NYQ-24237-772,2019-08-16,13441-34686-SW,L-D-0.5,4,Johna Bluck,jbluckjc@imageshack.us,+1 (904) 875-3139,8387 Del Sol Drive,Jacksonville,US,32230,No,True,Lib,D,0.5,7.77,1.554,1.0101,Friday,August,2019
NYY-73968-094,2019-08-15,70451-38048-AH,R-D-0.5,6,Noam Climance,nclimance9j@europa.eu,No phone number,34 Orin Crossing,Seattle,US,98148,No,False,Rob,D,0.5,5.37,1.074,0.3222,Thursday,August,2019
NZN-71683-705,2021-12-13,04921-85445-SL,A-L-2.5,6,Hermann Larvor,hlarvoriq@last.fm,+1 (941) 779-2195,65129 Becker Drive,Bradenton,US,34282,Yes,True,Ara,L,2.5,29.785,1.1914,2.68065,Monday,December,2021
OAM-76916-748,2022-01-27,63025-62939-AN,E-D-1,3,Gonzales Cicculi,No email,No phone number,63861 Bunting Road,Washington,US,20470,Yes,False,Exc,D,1.0,12.15,1.215,1.3365,Thursday,January,2022
OAW-17338-101,2020-02-23,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,407 Roth Circle,Columbus,US,43240,No,True,Rob,D,0.2,2.685,1.3425,0.1611,Sunday,February,2020
OBN-66334-505,2020-11-30,86757-52367-ON,E-L-0.2,2,Jarred Camillo,jcamillopt@shinystat.com,+1 (202) 572-0994,48965 Mesta Lane,Washington,US,20404,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Monday,November,2020
OCK-89033-348,2021-03-31,82300-88786-UE,A-L-0.2,6,Bobbe Castagneto,No email,+1 (406) 972-9050,5 Moose Terrace,Billings,US,59112,Yes,True,Ara,L,0.2,3.885,1.9425,0.34965,Wednesday,March,2021
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,+1 (408) 319-9787,1969 Lakeland Avenue,San Jose,US,95194,No,True,Rob,L,2.5,27.485,1.0994,1.6491,Saturday,July,2021
OFX-99147-470,2021-11-24,49860-68865-AB,R-M-1,6,Hy Zanetto,No email,No phone number,469 Paget Place,Tucson,US,85715,Yes,False,Rob,M,1.0,9.95,0.995,0.597,Wednesday,November,2021
OGB-91614-810,2020-02-18,08909-77713-CG,R-M-0.2,1,Mercedes Acott,macott6y@pagesperso-orange.fr,+1 (704) 892-0605,37340 Lerdahl Avenue,Charlotte,US,28225,Yes,True,Rob,M,0.2,2.985,1.4925,0.1791,Tuesday,February,2020
OGD-10781-526,2020-10-04,16880-78077-FB,R-L-0.5,6,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,US,79764,No,True,Rob,L,0.5,7.17,1.434,0.4302,Sunday,October,2020
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,No phone number,5 Pleasure Junction,Evansville,US,47747,Yes,False,Exc,D,2.5,27.945,1.1178,3.07395,Saturday,November,2020
OGY-19377-175,2019-07-09,49084-44492-OJ,E-D-0.5,1,Barney Chisnell,No email,No phone number,5915 Hallows Court,Tullamore,IR,R35,Yes,False,Exc,D,0.5,7.29,1.458,0.8019,Tuesday,July,2019
OHX-11953-965,2019-10-01,19524-21432-XP,E-L-2.5,2,Temple Castiglione,tcastiglionegz@xing.com,+1 (318) 820-6128,0915 Novick Avenue,Shreveport,US,71105,No,True,Exc,L,2.5,34.155,1.3662,3.75705,Tuesday,October,2019
OIB-13664-879,2021-08-31,04713-57765-KR,A-M-1,2,Jilly Dreng,jdrengqg@uiuc.edu,+353 (350) 974-1489,0 Cardinal Park,Sallins,IR,W91,Yes,True,Ara,M,1.0,11.25,1.125,1.0125,Tuesday,August,2021
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,No phone number,09240 Arkansas Point,Birmingham,UK,B40,Yes,False,Exc,L,0.5,8.91,1.782,0.9801,Friday,December,2020
OIL-26493-755,2021-08-31,19017-95853-EK,A-M-0.5,1,Timofei Woofinden,twoofinden3k@businesswire.com,+1 (701) 503-1067,1 Pennsylvania Center,Fargo,US,58122,No,True,Ara,M,0.5,6.75,1.35,0.6075,Tuesday,August,2021
OJL-96844-459,2020-05-03,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,+1 (214) 931-4518,831 Meadow Valley Way,Arlington,US,76011,Yes,True,Lib,L,0.2,4.755,2.3775,0.61815,Sunday,May,2020
OJU-34452-896,2019-02-04,60799-92593-CX,E-L-0.5,1,Abba Pummell,No email,No phone number,3 Service Pass,Las Vegas,US,89115,Yes,False,Exc,L,0.5,8.91,1.782,0.9801,Monday,February,2019
OKA-93124-100,2020-04-23,05325-97750-WP,R-M-0.5,5,Cody Verissimo,cverissimogh@theglobeandmail.com,No phone number,18 Bluestem Avenue,Upton,UK,DN21,Yes,False,Rob,M,0.5,5.97,1.194,0.3582,Thursday,April,2020
OKU-29966-417,2019-10-23,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,+44 (788) 686-0408,0 Pierstorff Center,Belfast,UK,BT2,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Wednesday,October,2019
OLA-68289-577,2020-06-30,40226-52317-IO,A-M-0.5,5,Evy Wilsone,ewilsonepq@eepurl.com,+1 (202) 969-6382,13130 Heffernan Point,Washington,US,20238,Yes,True,Ara,M,0.5,6.75,1.35,0.6075,Tuesday,June,2020
OLF-77983-457,2019-02-16,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,gstarcksgi@abc.net.au,+1 (423) 903-3146,5 Northland Alley,Chattanooga,US,37416,No,True,Ara,L,2.5,29.785,1.1914,2.68065,Saturday,February,2019
OLH-95722-362,2021-10-24,48553-69225-VX,L-D-0.5,3,Devland Gritton,dgrittonq0@nydailynews.com,+1 (626) 968-5148,095 Jenna Junction,Pasadena,US,91117,Yes,True,Lib,D,0.5,7.77,1.554,1.0101,Sunday,October,2021
OLH-95722-362,2021-10-24,48553-69225-VX,R-M-2.5,4,Devland Gritton,dgrittonq0@nydailynews.com,+1 (626) 968-5148,095 Jenna Junction,Pasadena,US,91117,Yes,True,Rob,M,2.5,22.885,0.9154,1.3731,Sunday,October,2021
ONW-00560-570,2019-02-25,32900-82606-BO,A-M-1,2,Claudie Weond,cweondo8@theglobeandmail.com,+1 (828) 335-1268,41 Coolidge Way,Asheville,US,28805,No,True,Ara,M,1.0,11.25,1.125,1.0125,Monday,February,2019
OOU-61343-455,2021-01-15,90123-70970-NY,A-M-1,2,Nertie Poolman,npoolman5q@howstuffworks.com,No phone number,356 Service Way,Charlotte,US,28225,No,False,Ara,M,1.0,11.25,1.125,1.0125,Friday,January,2021
OPY-30711-853,2021-07-17,81861-66046-SU,A-D-0.2,1,Ruy Cancellieri,No email,+353 (338) 743-8327,251 Welch Parkway,Confey,IR,A86,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Saturday,July,2021
OQA-93249-841,2019-04-05,03917-13632-KC,A-M-2.5,6,Herta Layne,No email,+1 (636) 143-8338,5495 Talisman Plaza,Saint Louis,US,63131,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Friday,April,2019
OQS-46321-904,2019-07-20,19597-91185-CM,E-M-1,1,Diena Peetermann,No email,+1 (913) 671-7118,05926 Northfield Parkway,Shawnee Mission,US,66276,No,True,Exc,M,1.0,13.75,1.375,1.5125,Saturday,July,2019
ORX-57454-917,2021-09-06,76209-39601-ZR,E-D-2.5,3,Gnni Cheeke,gcheekeqc@sitemeter.com,+44 (677) 694-1404,934 Loomis Junction,London,UK,EC3M,Yes,True,Exc,D,2.5,27.945,1.1178,3.07395,Monday,September,2021
ORZ-67699-748,2020-02-15,44708-78241-DF,A-M-2.5,6,Jodee Caldicott,jcaldicott9u@usda.gov,No phone number,2690 Oak Way,Fort Pierce,US,34981,No,False,Ara,M,2.5,25.875,1.035,2.32875,Saturday,February,2020
OTA-40969-710,2019-03-14,77877-11993-QH,R-L-1,5,Monique Canty,mcanty79@jigsy.com,+1 (814) 215-3753,21342 Schiller Parkway,Erie,US,16522,Yes,True,Rob,L,1.0,11.95,1.195,0.717,Thursday,March,2019
OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4,Krissie Hammett,khammettgm@dmoz.org,+1 (415) 825-4799,798 Grover Lane,San Francisco,US,94159,Yes,True,Rob,M,0.2,2.985,1.4925,0.1791,Sunday,January,2019
OVI-27064-381,2019-11-13,37274-08534-FM,R-D-0.5,3,Selma McMillian,smcmillian8t@csmonitor.com,+1 (330) 407-0631,6404 Heffernan Junction,Akron,US,44315,No,True,Rob,D,0.5,5.37,1.074,0.3222,Wednesday,November,2019
OVO-01283-090,2022-03-17,15958-25089-OS,L-L-2.5,2,Jeno Druitt,jdruittj1@feedburner.com,+1 (650) 693-6904,1726 1st Drive,Pasadena,US,91186,Yes,True,Lib,L,2.5,36.455,1.4582,4.73915,Thursday,March,2022
OWH-11126-533,2021-12-21,25331-13794-SB,L-M-2.5,2,Ferdie Tourry,ftourryil@google.de,+1 (843) 243-1686,9422 Forest Dale Circle,Florence,US,29505,No,True,Lib,M,2.5,33.465,1.3386,4.35045,Tuesday,December,2021
OWY-43108-475,2020-12-05,06432-73165-ML,A-M-0.2,6,Gaile Goggin,ggoggin8x@wix.com,+353 (484) 159-9549,654 Mandrake Plaza,Sandyford,IR,D04,Yes,True,Ara,M,0.2,3.375,1.6875,0.30375,Saturday,December,2020
OXY-65322-253,2020-10-24,07591-92789-UA,E-M-0.2,3,Culley Farris,No email,+1 (941) 267-4822,4 Mitchell Drive,Punta Gorda,US,33982,Yes,True,Exc,M,0.2,4.125,2.0625,0.45375,Saturday,October,2020
OYH-16533-767,2020-06-13,44932-34838-RM,E-L-1,4,Wyatan Fetherston,wfetherston9e@constantcontact.com,+1 (212) 724-3420,74 Morning Avenue,New York City,US,10184,No,True,Exc,L,1.0,14.85,1.485,1.6335,Saturday,June,2020
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,US,10060,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Friday,February,2021
PBP-87115-410,2021-01-19,93812-74772-MV,E-D-0.5,5,Reynolds Crookshanks,rcrookshanksk0@unc.edu,+1 (517) 654-6004,52495 Pawling Place,Lansing,US,48912,Yes,True,Exc,D,0.5,7.29,1.458,0.8019,Tuesday,January,2021
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,No phone number,7 Helena Junction,London,UK,WC1B,No,False,Lib,M,1.0,14.55,1.455,1.8915,Monday,August,2021
PCA-14081-576,2019-06-13,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,lwhittleseem1@e-recht24.de,+1 (540) 413-9605,720 Victoria Parkway,Roanoke,US,24009,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Thursday,June,2019
PDB-98743-282,2022-01-23,51940-02669-OR,L-L-1,3,Skelly Dolohunty,No email,+353 (239) 716-2717,34010 Kensington Trail,Ballymun,IR,D11,No,True,Lib,L,1.0,15.85,1.585,2.0605,Sunday,January,2022
PJB-15659-994,2020-11-13,39457-62611-YK,L-D-2.5,4,Jorge Bettison,No email,+353 (782) 457-9198,3336 Lien Plaza,Longwood,IR,D02,No,True,Lib,D,2.5,29.785,1.1914,3.87205,Friday,November,2020
PJC-31401-893,2021-01-13,11212-69985-ZJ,A-D-0.5,3,Rafaela Treacher,rtreachero2@usa.gov,+353 (552) 867-2244,16 Prentice Court,Greystones,IR,A63,No,True,Ara,D,0.5,5.97,1.194,0.5373,Wednesday,January,2021
PJH-42618-877,2021-09-30,93676-95250-XJ,A-D-2.5,5,Celestia Dolohunty,cdolohuntyor@dailymail.co.uk,+1 (619) 353-0412,836 Towne Court,San Diego,US,92165,Yes,True,Ara,D,2.5,22.885,0.9154,2.05965,Thursday,September,2021
PJS-30996-485,2022-01-21,86579-92122-OC,A-L-0.2,1,Brenn Dundredge,No email,+1 (405) 369-5173,5 Morrow Street,Oklahoma City,US,73129,Yes,True,Ara,L,0.2,3.885,1.9425,0.34965,Friday,January,2022
PJV-20427-019,2021-09-12,13404-39127-WQ,A-L-2.5,3,Celie MacCourt,cmaccourtpo@amazon.com,No phone number,01678 4th Hill,Orlando,US,32835,No,False,Ara,L,2.5,29.785,1.1914,2.68065,Sunday,September,2021
PKJ-30083-501,2021-12-27,76948-43532-JS,E-D-0.5,2,Jordana Halden,jhaldenkp@comcast.net,+353 (278) 873-4395,70 Oriole Lane,Clones,IR,H23,No,True,Exc,D,0.5,7.29,1.458,0.8019,Monday,December,2021
PKJ-99134-523,2021-07-07,77284-34297-YY,R-L-0.5,5,Koralle Heads,kheadsca@jalbum.net,+1 (484) 131-2636,2 Cherokee Hill,Bethlehem,US,18018,No,True,Rob,L,0.5,7.17,1.434,0.4302,Wednesday,July,2021
PKN-19556-918,2022-04-29,00445-42781-KX,A-D-0.2,1,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,IR,F45,Yes,True,Ara,D,0.2,2.985,1.4925,0.26865,Friday,April,2022
PKN-19556-918,2022-04-29,00445-42781-KX,E-L-0.2,6,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,IR,F45,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Friday,April,2022
PKN-19556-918,2022-04-29,00445-42781-KX,L-D-0.5,4,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,IR,F45,Yes,True,Lib,D,0.5,7.77,1.554,1.0101,Friday,April,2022
PKN-19556-918,2022-04-29,00445-42781-KX,R-D-2.5,5,Faunie Brigham,fbrighamhg@blog.com,+353 (620) 657-2946,7246 Green Pass,Castlerea,IR,F45,Yes,True,Rob,D,2.5,20.585,0.8234,1.2351,Friday,April,2022
PKQ-46841-696,2020-03-18,37177-68797-ON,R-M-0.5,3,Arleen Braidman,abraidmancf@census.gov,No phone number,4 Golf View Hill,Phoenix,US,85099,No,False,Rob,M,0.5,5.97,1.194,0.3582,Wednesday,March,2020
PKR-88575-066,2022-05-17,28728-47861-TZ,E-L-0.2,1,Astrix Kitchingham,akitchingham58@com.com,+1 (405) 645-2204,716 Shoshone Point,Oklahoma City,US,73129,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Tuesday,May,2022
PMR-56062-609,2020-01-10,43605-12616-YH,E-D-0.5,3,Elka Windress,ewindressam@marketwatch.com,+1 (443) 619-7953,78 Anderson Alley,Baltimore,US,21239,No,True,Exc,D,0.5,7.29,1.458,0.8019,Friday,January,2020
PMV-54491-220,2019-04-11,87242-18006-IR,L-M-0.2,2,Lyon Ibert,libertkl@huffingtonpost.com,+1 (408) 546-0790,623 Paget Crossing,Sunnyvale,US,94089,No,True,Lib,M,0.2,4.365,2.1825,0.56745,Thursday,April,2019
PNU-22150-408,2019-08-11,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,No email,+353 (652) 208-7526,04385 Tony Alley,Daingean,IR,E91,Yes,True,Ara,D,0.2,2.985,1.4925,0.26865,Sunday,August,2019
POF-29666-012,2019-04-01,46885-00260-TL,R-D-0.5,1,Sada Roseborough,sroseboroughr2@virginia.edu,+1 (253) 735-5179,779 Memorial Avenue,Tacoma,US,98405,Yes,True,Rob,D,0.5,5.37,1.074,0.3222,Monday,April,2019
PPP-78935-365,2021-02-11,91074-60023-IP,E-D-1,4,Abraham Coleman,No email,+1 (808) 815-5051,40 Packers Alley,Honolulu,US,96805,No,True,Exc,D,1.0,12.15,1.215,1.3365,Thursday,February,2021
PQA-54820-810,2022-08-17,91460-04823-BX,A-L-1,3,Isis Pikett,ipikett1d@xinhuanet.com,+1 (202) 871-9039,5892 Hauk Drive,Washington,US,20409,No,True,Ara,L,1.0,12.95,1.295,1.1655,Wednesday,August,2022
PRP-53390-819,2021-03-28,84260-39432-ML,E-L-0.5,6,Minette Whellans,mwhellans5v@mapquest.com,No phone number,3 High Crossing Way,New York City,US,10105,No,False,Exc,L,0.5,8.91,1.782,0.9801,Sunday,March,2021
PSD-57291-590,2019-10-24,37191-12203-MX,A-M-0.5,1,Perkin Stonner,pstonner8e@moonfruit.com,+1 (410) 158-5285,09771 Rigney Center,Baltimore,US,21290,No,True,Ara,M,0.5,6.75,1.35,0.6075,Thursday,October,2019
PSS-22466-862,2021-05-21,11550-78378-GE,R-L-0.2,4,Elsbeth Westerman,ewesterman69@si.edu,+353 (343) 455-4020,7 Packers Court,Newmarket on Fergus,IR,P17,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Friday,May,2021
PSY-45485-542,2019-05-17,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,abilbrookcs@booking.com,+353 (138) 323-3320,4 Raven Alley,Ashbourne,IR,A84,Yes,True,Rob,D,0.5,5.37,1.074,0.3222,Friday,May,2019
PTY-86420-119,2021-04-12,25504-41681-WA,A-D-0.5,4,Orland Tadman,otadmanjf@ft.com,+1 (305) 205-3682,94 John Wall Terrace,Miami,US,33196,Yes,True,Ara,D,0.5,5.97,1.194,0.5373,Monday,April,2021
PUH-55647-976,2022-03-22,06624-54037-BQ,R-M-0.2,2,Wiley Leopold,wleopoldqw@blogspot.com,+1 (352) 173-9191,5 Elmside Terrace,Gainesville,US,32627,No,True,Rob,M,0.2,2.985,1.4925,0.1791,Tuesday,March,2022
PUX-47906-110,2021-10-01,02002-98725-CH,L-M-1,4,Alfy Snowding,asnowding60@comsenz.com,+1 (419) 996-2492,1691 Comanche Lane,Toledo,US,43635,Yes,True,Lib,M,1.0,14.55,1.455,1.8915,Friday,October,2021
PVI-72795-960,2022-03-17,68239-74809-TF,E-L-2.5,3,Elonore Joliffe,No email,+353 (994) 611-5746,7077 School Crossing,Bailieborough,IR,C15,No,True,Exc,L,2.5,34.155,1.3662,3.75705,Thursday,March,2022
PVU-02950-470,2021-01-28,01927-46702-YT,E-D-1,1,Nelie Garnson,No email,+44 (141) 640-7113,821 Annamark Park,Merton,UK,SW19,No,True,Exc,D,1.0,12.15,1.215,1.3365,Thursday,January,2021
QAK-77286-758,2020-08-11,34786-30419-XY,R-L-0.5,5,Fanchon Haughian,fhaughianq8@1688.com,+1 (253) 974-5538,2017 Ronald Regan Trail,Tacoma,US,98405,No,True,Rob,L,0.5,7.17,1.434,0.4302,Tuesday,August,2020
QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5,Virgil Baumadier,vbaumadierap@google.cn,+1 (816) 987-4857,89508 Atwood Way,Kansas City,US,64125,Yes,True,Lib,M,0.5,8.73,1.746,1.1349,Wednesday,December,2021
QBB-07903-622,2019-10-21,32622-54551-UC,R-L-1,5,Minetta Ackrill,mackrillbw@bandcamp.com,+1 (330) 603-2373,4 Arizona Road,Warren,US,44485,No,True,Rob,L,1.0,11.95,1.195,0.717,Monday,October,2019
QDO-57268-842,2021-11-21,57808-90533-UE,E-M-2.5,5,Derick Snow,No email,+1 (718) 461-3002,813 La Follette Place,New York City,US,10004,No,True,Exc,M,2.5,31.625,1.265,3.47875,Sunday,November,2021
QDU-45390-361,2021-11-28,03677-09134-BC,E-M-0.5,1,Chance Rowthorn,crowthornc3@msn.com,+1 (785) 380-3311,320 Rockefeller Alley,Topeka,US,66622,No,True,Exc,M,0.5,8.25,1.65,0.9075,Sunday,November,2021
QDV-03406-248,2019-05-23,74126-88836-KA,L-M-0.5,3,Stevana Woodham,swoodham3h@businesswire.com,+353 (190) 188-4918,7 Rowland Plaza,Drumcondra,IR,D11,Yes,True,Lib,M,0.5,8.73,1.746,1.1349,Thursday,May,2019
QEV-37451-860,2019-09-05,17670-51384-MA,E-M-0.5,5,Aloisia Allner,aallner0@lulu.com,+1 (862) 817-0124,57999 Pepper Wood Alley,Paterson,US,7505,Yes,True,Exc,M,0.5,8.25,1.65,0.9075,Thursday,September,2019
QEV-37451-860,2019-09-05,17670-51384-MA,R-M-1,2,Aloisia Allner,aallner0@lulu.com,+1 (862) 817-0124,57999 Pepper Wood Alley,Paterson,US,7505,Yes,True,Rob,M,1.0,9.95,0.995,0.597,Thursday,September,2019
QEW-47945-682,2020-01-10,42466-87067-DT,L-L-0.2,5,Alvis Elwin,aelwincr@privacy.gov.au,+1 (612) 244-0885,26 Everett Hill,Minneapolis,US,55480,No,True,Lib,L,0.2,4.755,2.3775,0.61815,Friday,January,2020
QEY-71761-460,2021-11-29,35442-75769-PL,R-M-1,2,Catarina Donn,No email,+353 (950) 306-4776,74 Logan Avenue,Dunmanway,IR,P47,Yes,True,Rob,M,1.0,9.95,0.995,0.597,Monday,November,2021
QHL-27188-431,2019-09-28,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,bguddejg@dailymotion.com,No phone number,1 Buhler Trail,San Francisco,US,94121,No,False,Lib,L,0.5,9.51,1.902,1.2363,Saturday,September,2019
QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4,Doll Beauchamp,dbeauchamp3f@usda.gov,+1 (203) 189-4256,0967 Clemons Alley,Stamford,US,6912,No,True,Lib,L,2.5,36.455,1.4582,4.73915,Sunday,June,2022
QKA-72582-644,2020-12-16,64852-04619-XZ,E-M-0.5,2,Violante Skouling,No email,No phone number,9366 Bunting Center,Drumcondra,IR,D11,No,False,Exc,M,0.5,8.25,1.65,0.9075,Wednesday,December,2020
QLC-52637-305,2019-02-10,34317-87258-HQ,L-D-2.5,4,Doralin Baison,No email,+353 (214) 406-4884,9 Dayton Park,Ballivor,IR,D17,Yes,True,Lib,D,2.5,29.785,1.1914,3.87205,Sunday,February,2019
QLM-07145-668,2019-05-09,86437-17399-FK,E-D-0.2,2,Colene Elgey,celgey25@webs.com,+1 (432) 261-0702,45 Marcy Crossing,Midland,US,79705,No,True,Exc,D,0.2,3.645,1.8225,0.40095,Thursday,May,2019
QNA-31113-984,2019-04-07,60512-78550-WS,L-M-0.2,4,Osmund Clausen-Thue,oclausenthue41@marriott.com,+1 (915) 558-6109,2163 Dexter Hill,El Paso,US,88553,No,True,Lib,M,0.2,4.365,2.1825,0.56745,Sunday,April,2019
